,session_id,ner_model,sentence_index,named_entity_type,entity
7282,97c64315f82a,transformers,1111,I-LOC,##town
7283,97c64315f82a,flair,1111,LOC,Uptown
7284,97c64315f82a,spacy,1112,DATE,quarterly
7285,97c64315f82a,spacy,1113,DATE,"Thursday, October 13th"
7286,97c64315f82a,spacy,1113,DATE,9
7287,97c64315f82a,spacy,1113,TIME,10 a.m.
7288,97c64315f82a,spacy,1113,GPE,Uptown
7289,97c64315f82a,transformers,1113,B-LOC,Up
7290,97c64315f82a,transformers,1113,I-LOC,##town
7291,97c64315f82a,flair,1113,LOC,Uptown
7292,97c64315f82a,transformers,1114,B-ORG,E
7293,97c64315f82a,spacy,1116,ORG,District 9
7294,97c64315f82a,transformers,1116,I-ORG,9
7295,97c64315f82a,transformers,1116,B-LOC,Long
7296,97c64315f82a,transformers,1116,I-LOC,##view
7297,97c64315f82a,flair,1116,ORG,District 9
7298,97c64315f82a,flair,1116,ORG,Longview
7299,97c64315f82a,spacy,1117,TIME,evening
7300,97c64315f82a,spacy,1118,TIME,7:00
7301,e87d83721a84,spacy,1,ORG,GT
7302,e87d83721a84,transformers,1,B-ORG,GT
7303,e87d83721a84,spacy,2,ORG,Nordic
7304,e87d83721a84,spacy,2,PERSON,Dave
7305,e87d83721a84,transformers,2,B-MISC,Nordic
7306,e87d83721a84,transformers,2,B-PER,Dave
7307,e87d83721a84,flair,2,MISC,Nordic
7308,e87d83721a84,flair,2,PER,Dave
7309,e87d83721a84,spacy,3,ORG,Fiedler
7310,e87d83721a84,transformers,3,B-PER,Fi
7311,e87d83721a84,transformers,3,I-PER,##ed
7312,e87d83721a84,flair,3,PER,Fiedler
7313,e87d83721a84,flair,6,PER,Wise
7314,e87d83721a84,transformers,9,B-PER,Poll
7315,e87d83721a84,transformers,9,I-PER,##ock
7316,e87d83721a84,flair,9,PER,Pollock
7317,e87d83721a84,spacy,13,ORDINAL,first
7318,e87d83721a84,spacy,14,DATE,"Wednesday, September 14th"
7319,e87d83721a84,spacy,15,TIME,the minutes
7320,e87d83721a84,spacy,16,PERSON,Katie
7321,e87d83721a84,transformers,16,B-PER,Katie
7322,e87d83721a84,flair,16,PER,Katie
7323,e87d83721a84,spacy,18,PERSON,Kate
7324,e87d83721a84,transformers,18,B-PER,Kate
7325,e87d83721a84,flair,18,PER,Kate
7326,e87d83721a84,spacy,22,ORG,Benedictus
7327,e87d83721a84,transformers,22,B-PER,Benedict
7328,e87d83721a84,flair,22,PER,Benedictus
7329,e87d83721a84,spacy,23,GPE,JT
7330,e87d83721a84,transformers,23,B-PER,J
7331,e87d83721a84,spacy,24,PERSON,Novick
7332,e87d83721a84,transformers,24,B-PER,Novi
7333,e87d83721a84,transformers,24,I-PER,##ck
7334,e87d83721a84,flair,24,PER,Novick
7335,e87d83721a84,spacy,25,PERSON,Dave Benedictus
7336,e87d83721a84,transformers,25,B-PER,Dave
7337,e87d83721a84,transformers,25,I-PER,Benedict
7338,e87d83721a84,transformers,25,I-PER,##us
7339,e87d83721a84,flair,25,PER,Dave Benedictus
7340,e87d83721a84,flair,28,PER,Pollock
7341,e87d83721a84,spacy,29,DATE,last month
7342,e87d83721a84,spacy,30,CARDINAL,one
7343,e87d83721a84,spacy,32,CARDINAL,one
7344,e87d83721a84,spacy,34,ORG,Council
7345,e87d83721a84,transformers,34,B-ORG,Council
7346,e87d83721a84,flair,34,ORG,Council
7347,e87d83721a84,spacy,35,ORDINAL,Second
7348,e87d83721a84,spacy,39,ORG,Norbit
7349,e87d83721a84,transformers,39,B-PER,Nor
7350,e87d83721a84,flair,39,PER,Norbit
7351,e87d83721a84,spacy,40,PERSON,David
7352,e87d83721a84,transformers,40,B-PER,David
7353,e87d83721a84,flair,40,PER,David ictus
7354,e87d83721a84,spacy,41,PERSON,Fiedler
7355,e87d83721a84,transformers,41,B-PER,Fi
7356,e87d83721a84,transformers,41,B-PER,##ed
7357,e87d83721a84,transformers,41,B-PER,##ler
7358,e87d83721a84,flair,41,PER,Fiedler
7359,e87d83721a84,spacy,45,PERSON,Pollock
7360,e87d83721a84,spacy,45,PERSON,Morales
7361,e87d83721a84,transformers,45,B-PER,Poll
7362,e87d83721a84,transformers,45,I-PER,##ock
7363,e87d83721a84,transformers,45,B-PER,Morales
7364,e87d83721a84,flair,45,PER,Pollock
7365,e87d83721a84,flair,45,PER,Morales
7366,e87d83721a84,spacy,46,PERSON,Shotwell
7367,e87d83721a84,transformers,46,B-PER,Shot
7368,e87d83721a84,transformers,46,B-PER,##well
7369,e87d83721a84,flair,46,PER,Shotwell
7370,e87d83721a84,spacy,49,ORG,Fiedler
7371,e87d83721a84,transformers,49,B-PER,Fi
7372,e87d83721a84,transformers,49,I-PER,##ed
7373,e87d83721a84,transformers,49,B-PER,##ler
7374,e87d83721a84,flair,49,PER,Fiedler
7375,e87d83721a84,spacy,52,PERSON,Taylor
7376,e87d83721a84,transformers,52,B-PER,Taylor
7377,e87d83721a84,flair,52,PER,Taylor
7378,e87d83721a84,spacy,53,DATE,today
7379,e87d83721a84,spacy,59,CARDINAL,one
7380,e87d83721a84,spacy,61,ORG,Fiedler
7381,e87d83721a84,transformers,61,B-PER,Fi
7382,e87d83721a84,transformers,61,I-PER,##ed
7383,e87d83721a84,flair,61,PER,Fiedler
7384,e87d83721a84,spacy,63,ORG,Citigroup
7385,e87d83721a84,spacy,63,PERSON,Susan
7386,e87d83721a84,transformers,63,B-ORG,C
7387,e87d83721a84,transformers,63,I-ORG,##iti
7388,e87d83721a84,transformers,63,I-ORG,##group
7389,e87d83721a84,transformers,63,B-PER,Susan
7390,e87d83721a84,flair,63,ORG,Citigroup
7391,e87d83721a84,flair,63,PER,Susan
7392,e87d83721a84,spacy,64,ORDINAL,first
7393,e87d83721a84,spacy,68,GPE,Palo Alto
7394,e87d83721a84,spacy,68,GPE,Berkeley
7395,e87d83721a84,transformers,68,B-LOC,Pa
7396,e87d83721a84,transformers,68,I-LOC,##lo
7397,e87d83721a84,transformers,68,I-LOC,Alto
7398,e87d83721a84,transformers,68,B-LOC,Berkeley
7399,e87d83721a84,flair,68,LOC,Palo Alto
7400,e87d83721a84,flair,68,LOC,Berkeley
7401,e87d83721a84,spacy,70,ORG,Commissioners
7402,e87d83721a84,transformers,70,B-ORG,Communications
7403,e87d83721a84,transformers,70,B-ORG,Commissioners
7404,e87d83721a84,flair,70,ORG,Commissioners
7405,e87d83721a84,spacy,76,CARDINAL,one
7406,e87d83721a84,transformers,90,B-ORG,Communications
7407,e87d83721a84,spacy,95,CARDINAL,one
7408,e87d83721a84,spacy,96,CARDINAL,Two
7409,e87d83721a84,spacy,96,ORDINAL,first
7410,e87d83721a84,spacy,100,GPE,Us
7411,e87d83721a84,spacy,103,PERSON,Hollow
7412,e87d83721a84,spacy,103,GPE,La
7413,e87d83721a84,spacy,103,GPE,LA
7414,e87d83721a84,transformers,103,B-PER,Hollow
7415,e87d83721a84,transformers,103,B-LOC,LA
7416,e87d83721a84,spacy,114,NORP,Roman
7417,e87d83721a84,spacy,114,CARDINAL,three
7418,e87d83721a84,transformers,114,B-MISC,Roman
7419,e87d83721a84,flair,114,MISC,Roman
7420,e87d83721a84,spacy,115,CARDINAL,two
7421,e87d83721a84,spacy,115,PERSON,Communications
7422,e87d83721a84,transformers,115,B-ORG,Communications
7423,e87d83721a84,flair,115,ORG,Communications
7424,e87d83721a84,spacy,116,PERSON,Seft
7425,e87d83721a84,transformers,116,B-ORG,Se
7426,e87d83721a84,spacy,118,PERSON,sun agenda
7427,e87d83721a84,spacy,120,ORG,Authority
7428,e87d83721a84,transformers,120,B-ORG,Authority
7429,e87d83721a84,flair,120,ORG,Authority
7430,e87d83721a84,spacy,122,WORK_OF_ART,Consultants
7431,e87d83721a84,spacy,123,WORK_OF_ART,Open Session
7432,e87d83721a84,spacy,124,PERSON,wanna
7433,e87d83721a84,spacy,132,NORP,Roman
7434,e87d83721a84,spacy,132,CARDINAL,three
7435,e87d83721a84,transformers,132,B-MISC,Roman
7436,e87d83721a84,flair,132,MISC,Roman
7437,e87d83721a84,transformers,133,B-ORG,Communications
7438,e87d83721a84,spacy,134,ORG,Commissioners
7439,e87d83721a84,spacy,134,WORK_OF_ART,Consultants
7440,e87d83721a84,spacy,135,ORG,City Department
7441,e87d83721a84,transformers,135,B-ORG,City
7442,e87d83721a84,transformers,135,I-ORG,Department
7443,e87d83721a84,transformers,135,B-ORG,City
7444,e87d83721a84,flair,135,ORG,"City Department , City elected City"
7445,e87d83721a84,spacy,137,WORK_OF_ART,Viewpoint
7446,e87d83721a84,transformers,137,B-MISC,View
7447,e87d83721a84,transformers,137,I-MISC,##point
7448,e87d83721a84,spacy,145,ORG,the city council
7449,e87d83721a84,transformers,147,B-PER,Heather
7450,e87d83721a84,flair,147,PER,Heather
7451,e87d83721a84,spacy,152,ORG,Authority
7452,e87d83721a84,transformers,152,B-ORG,Authority
7453,e87d83721a84,flair,152,ORG,Authority
7454,e87d83721a84,spacy,165,PERSON,Weiss
7455,e87d83721a84,transformers,165,B-PER,Weiss
7456,e87d83721a84,flair,165,PER,Weiss
7457,e87d83721a84,spacy,166,CARDINAL,three
7458,e87d83721a84,spacy,166,CARDINAL,three
7459,e87d83721a84,spacy,167,ORDINAL,first
7460,e87d83721a84,spacy,168,ORG,Communications
7461,e87d83721a84,flair,168,MISC,Communications
7462,e87d83721a84,spacy,178,CARDINAL,one
7463,e87d83721a84,spacy,180,PERSON,Taylor
7464,e87d83721a84,transformers,180,B-PER,Taylor
7465,e87d83721a84,flair,180,PER,Taylor
7466,e87d83721a84,spacy,184,PRODUCT,Commissioners
7467,e87d83721a84,transformers,184,I-ORG,Guard
7468,e87d83721a84,spacy,187,CARDINAL,one
7469,e87d83721a84,spacy,187,CARDINAL,one
7470,e87d83721a84,spacy,189,PERSON,Taylor
7471,e87d83721a84,transformers,189,B-ORG,BT
7472,e87d83721a84,transformers,189,B-PER,Taylor
7473,e87d83721a84,flair,189,LOC,BT
7474,e87d83721a84,flair,189,PER,Taylor
7475,e87d83721a84,spacy,192,DATE,today
7476,e87d83721a84,spacy,193,CARDINAL,7.7
7477,e87d83721a84,spacy,193,CARDINAL,one
7478,e87d83721a84,spacy,200,CARDINAL,one
7479,e87d83721a84,spacy,201,PERSON,Fiedler
7480,e87d83721a84,transformers,201,B-PER,Fi
7481,e87d83721a84,transformers,201,I-PER,##ed
7482,e87d83721a84,transformers,201,B-PER,##ler
7483,e87d83721a84,flair,201,PER,Fiedler
7484,e87d83721a84,transformers,203,B-ORG,ethics
7485,e87d83721a84,transformers,203,I-ORG,Commission
7486,e87d83721a84,flair,203,ORG,Commission
7487,e87d83721a84,flair,208,LOC,City
7488,e87d83721a84,flair,209,MISC,Whispers
7489,e87d83721a84,spacy,218,CARDINAL,one
7490,e87d83721a84,spacy,218,CARDINAL,one
7491,e87d83721a84,spacy,221,CARDINAL,one
7492,e87d83721a84,spacy,221,CARDINAL,one
7493,e87d83721a84,spacy,222,PERSON,Taylor
7494,e87d83721a84,transformers,222,B-PER,Taylor
7495,e87d83721a84,flair,222,PER,Taylor
7496,e87d83721a84,spacy,226,ORG,Authority
7497,e87d83721a84,flair,226,ORG,Authority
7498,e87d83721a84,transformers,227,B-ORG,Spectrum
7499,e87d83721a84,transformers,228,B-MISC,Other
7500,e87d83721a84,transformers,228,I-MISC,Extreme
7501,e87d83721a84,flair,228,MISC,Other Extreme
7502,e87d83721a84,spacy,232,ORG,Authority
7503,e87d83721a84,transformers,232,I-ORG,Authority
7504,e87d83721a84,flair,232,ORG,Authority
7505,e87d83721a84,spacy,233,CARDINAL,One
7506,e87d83721a84,spacy,237,ORG,Authority
7507,e87d83721a84,transformers,237,I-ORG,Authority
7508,e87d83721a84,flair,237,ORG,Authority
7509,e87d83721a84,spacy,245,ORG,Commission
7510,e87d83721a84,transformers,245,B-ORG,ethics
7511,e87d83721a84,transformers,245,B-ORG,Commission
7512,e87d83721a84,flair,245,ORG,Commission
7513,e87d83721a84,spacy,246,PERSON,Taylor
7514,e87d83721a84,transformers,246,B-PER,Taylor
7515,e87d83721a84,flair,246,PER,Taylor
7516,e87d83721a84,spacy,258,GPE,Us
7517,e87d83721a84,spacy,261,PERSON,Joe Smith
7518,e87d83721a84,transformers,261,B-PER,Joe
7519,e87d83721a84,transformers,261,I-PER,Smith
7520,e87d83721a84,flair,261,PER,Joe Smith
7521,e87d83721a84,spacy,263,PERSON,Joe Smith
7522,e87d83721a84,transformers,263,B-PER,Joe
7523,e87d83721a84,transformers,263,I-PER,Smith
7524,e87d83721a84,flair,263,PER,Joe Smith
7525,e87d83721a84,spacy,267,ORG,Lodge
7526,e87d83721a84,transformers,267,B-ORG,Lodge
7527,e87d83721a84,spacy,271,PERSON,Taylor
7528,e87d83721a84,spacy,271,PERSON,Taylor
7529,e87d83721a84,spacy,271,DATE,next month
7530,e87d83721a84,transformers,271,B-PER,Taylor
7531,e87d83721a84,transformers,271,B-PER,Taylor
7532,e87d83721a84,flair,271,PER,Taylor
7533,e87d83721a84,flair,271,PER,Taylor
7534,e87d83721a84,spacy,272,CARDINAL,Two
7535,e87d83721a84,spacy,275,CARDINAL,two
7536,e87d83721a84,spacy,277,PERSON,Shotwell
7537,e87d83721a84,transformers,277,B-PER,Shot
7538,e87d83721a84,transformers,277,I-PER,##well
7539,e87d83721a84,flair,277,PER,Shotwell
7540,e87d83721a84,spacy,280,ORDINAL,second
7541,e87d83721a84,spacy,281,ORDINAL,second
7542,e87d83721a84,spacy,281,PERSON,Fiedler s. JT
7543,e87d83721a84,transformers,281,B-PER,Fi
7544,e87d83721a84,transformers,281,I-PER,##ed
7545,e87d83721a84,flair,281,PER,Fiedler
7546,e87d83721a84,spacy,285,LAW,section 2
7547,e87d83721a84,spacy,286,NORP,Commissioners
7548,e87d83721a84,spacy,286,ORG,Originals
7549,e87d83721a84,spacy,291,GPE,Norfolk
7550,e87d83721a84,spacy,291,PERSON,Dave
7551,e87d83721a84,spacy,291,ORG,Benedictus
7552,e87d83721a84,transformers,291,B-LOC,Norfolk
7553,e87d83721a84,transformers,291,B-PER,Dave
7554,e87d83721a84,transformers,291,B-PER,Benedict
7555,e87d83721a84,flair,291,LOC,Norfolk
7556,e87d83721a84,flair,291,PER,Dave
7557,e87d83721a84,flair,291,PER,Benedictus
7558,e87d83721a84,spacy,293,ORG,Fiedler
7559,e87d83721a84,transformers,293,B-PER,Fi
7560,e87d83721a84,transformers,293,I-PER,##ed
7561,e87d83721a84,flair,293,PER,Fiedler
7562,e87d83721a84,spacy,294,GPE,Pollak
7563,e87d83721a84,transformers,294,B-PER,Poll
7564,e87d83721a84,flair,294,PER,Pollak
7565,e87d83721a84,spacy,295,PERSON,Jerry Morales motion
7566,e87d83721a84,transformers,295,B-PER,Jerry
7567,e87d83721a84,transformers,295,I-PER,Morales
7568,e87d83721a84,flair,295,PER,Jerry Morales
7569,e87d83721a84,spacy,297,DATE,last month
7570,e87d83721a84,spacy,299,DATE,the beginning of November
7571,e87d83721a84,spacy,300,DATE,the day
7572,e87d83721a84,spacy,305,ORG,Benedictus
7573,e87d83721a84,transformers,305,B-PER,D
7574,e87d83721a84,transformers,305,B-PER,Benedict
7575,e87d83721a84,flair,305,PER,D
7576,e87d83721a84,flair,305,PER,Benedictus
7577,e87d83721a84,spacy,308,DATE,November November
7578,e87d83721a84,spacy,314,CARDINAL,Five
7579,e87d83721a84,spacy,314,ORG,Chambers
7580,e87d83721a84,transformers,314,B-LOC,Chambers
7581,e87d83721a84,flair,314,LOC,Chambers
7582,e87d83721a84,spacy,317,PRODUCT,Commissioners
7583,e87d83721a84,spacy,317,ORG,Benedictus
7584,e87d83721a84,spacy,317,ORG,Commission
7585,e87d83721a84,transformers,317,B-PER,Benedict
7586,e87d83721a84,transformers,317,B-ORG,Commission
7587,e87d83721a84,flair,317,PER,Benedictus
7588,e87d83721a84,flair,317,ORG,Commission
7589,e87d83721a84,spacy,319,ORDINAL,second
7590,e87d83721a84,spacy,320,ORDINAL,second
7591,e87d83721a84,spacy,321,ORG,Fiedler
7592,e87d83721a84,transformers,321,B-PER,Fi
7593,e87d83721a84,transformers,321,I-PER,##ed
7594,e87d83721a84,flair,321,PER,Fiedler
7595,e87d83721a84,spacy,325,PERSON,Dave
7596,e87d83721a84,spacy,325,ORG,Benedictus
7597,e87d83721a84,transformers,325,B-PER,Dave
7598,e87d83721a84,transformers,325,B-PER,Benedict
7599,e87d83721a84,flair,325,PER,Dave
7600,e87d83721a84,flair,325,PER,Benedictus
7601,e87d83721a84,spacy,326,PERSON,Shotwell
7602,e87d83721a84,transformers,326,B-PER,Shot
7603,e87d83721a84,transformers,326,I-ORG,##well
7604,e87d83721a84,flair,326,PER,Shotwell
7605,e87d83721a84,transformers,327,B-PER,Poll
7606,e87d83721a84,transformers,327,I-PER,##ock
7607,e87d83721a84,flair,327,PER,Pollock
7608,e87d83721a84,transformers,328,B-ORG,Mar
7609,e87d83721a84,transformers,328,I-ORG,##lins
7610,e87d83721a84,flair,328,ORG,Marlins
7611,e87d83721a84,transformers,331,B-PER,Heather
7612,e87d83721a84,flair,331,PER,Heather
7613,e87d83721a84,spacy,333,PERSON,Eric
7614,e87d83721a84,spacy,333,ORG,PowerPoint
7615,e87d83721a84,transformers,333,B-PER,Eric
7616,e87d83721a84,transformers,333,B-MISC,Power
7617,e87d83721a84,transformers,333,I-MISC,##P
7618,e87d83721a84,transformers,333,I-MISC,##oint
7619,e87d83721a84,flair,333,PER,Eric
7620,e87d83721a84,flair,333,MISC,PowerPoint
7621,e87d83721a84,spacy,337,PERSON,Eric
7622,e87d83721a84,transformers,337,B-PER,Eric
7623,e87d83721a84,flair,337,PER,Eric
7624,e87d83721a84,spacy,339,DATE,today
7625,e87d83721a84,spacy,342,CARDINAL,two
7626,e87d83721a84,spacy,342,ORG,Commission
7627,e87d83721a84,transformers,342,B-ORG,ethics
7628,e87d83721a84,transformers,342,B-ORG,Commission
7629,e87d83721a84,flair,342,ORG,Commission
7630,e87d83721a84,spacy,343,CARDINAL,six
7631,e87d83721a84,spacy,343,CARDINAL,nine
7632,e87d83721a84,spacy,349,ORG,Commissioners
7633,e87d83721a84,spacy,349,ORG,Commissioners
7634,e87d83721a84,transformers,349,B-ORG,Commissioners
7635,e87d83721a84,transformers,349,B-ORG,Commissioners
7636,e87d83721a84,flair,349,ORG,Commissioners
7637,e87d83721a84,spacy,350,TIME,minutes
7638,e87d83721a84,spacy,350,ORG,Ledger
7639,e87d83721a84,transformers,350,B-ORG,Led
7640,e87d83721a84,transformers,350,I-ORG,##ger
7641,e87d83721a84,flair,350,ORG,Ledger
7642,e87d83721a84,spacy,355,DATE,each month
7643,e87d83721a84,spacy,355,GPE,JT
7644,e87d83721a84,transformers,355,B-ORG,J
7645,e87d83721a84,transformers,355,I-ORG,##T
7646,e87d83721a84,spacy,359,PERSON,Pio
7647,e87d83721a84,transformers,359,B-ORG,Pi
7648,e87d83721a84,flair,359,PER,Pio
7649,e87d83721a84,spacy,360,DATE,the next couple of weeks
7650,e87d83721a84,spacy,360,CARDINAL,one
7651,e87d83721a84,spacy,361,GPE,JT
7652,e87d83721a84,transformers,361,B-ORG,J
7653,e87d83721a84,transformers,361,I-ORG,##T
7654,e87d83721a84,flair,361,ORG,JT
7655,e87d83721a84,spacy,362,ORG,Benedictus
7656,e87d83721a84,transformers,362,B-PER,Benedict
7657,e87d83721a84,flair,362,PER,Benedictus
7658,e87d83721a84,spacy,363,PERSON,Hunter
7659,e87d83721a84,transformers,363,B-PER,Hunter
7660,e87d83721a84,flair,363,PER,Thanks Hunter
7661,e87d83721a84,spacy,370,DATE,early days
7662,e87d83721a84,flair,374,ORG,Tenant
7663,e87d83721a84,spacy,375,ORG,Noted
7664,e87d83721a84,transformers,385,B-ORG,Commissioners
7665,e87d83721a84,transformers,387,B-ORG,Commission
7666,e87d83721a84,transformers,387,I-ORG,Section
7667,e87d83721a84,flair,387,ORG,Commission
7668,e87d83721a84,spacy,389,ORG,Function
7669,e87d83721a84,transformers,397,B-PER,Heather
7670,e87d83721a84,flair,397,PER,Heather
7671,e87d83721a84,transformers,408,B-PER,J
7672,e87d83721a84,transformers,408,I-PER,T
7673,e87d83721a84,spacy,414,DATE,one day
7674,e87d83721a84,spacy,418,ORG,Super
7675,e87d83721a84,spacy,421,ORG,Benedictus
7676,e87d83721a84,transformers,421,B-PER,V
7677,e87d83721a84,flair,421,PER,do Benedictus
7678,e87d83721a84,spacy,422,ORG,Fiedler
7679,e87d83721a84,transformers,422,B-PER,Fi
7680,e87d83721a84,transformers,422,I-PER,##ed
7681,e87d83721a84,flair,422,PER,Fiedler
7682,e87d83721a84,spacy,425,PERSON,Michelle
7683,e87d83721a84,transformers,425,B-PER,Michelle
7684,e87d83721a84,flair,425,PER,Michelle
7685,e87d83721a84,spacy,428,ORG,Pollock
7686,e87d83721a84,transformers,428,B-PER,Poll
7687,e87d83721a84,transformers,428,I-PER,##ock
7688,e87d83721a84,flair,428,PER,Pollock
7689,e87d83721a84,spacy,432,DATE,monthly
7690,e87d83721a84,spacy,435,DATE,October
7691,e87d83721a84,spacy,435,ORG,Ethics
7692,e87d83721a84,transformers,435,B-MISC,Ethics
7693,e87d83721a84,spacy,436,DATE,November
7694,e87d83721a84,spacy,438,PERSON,Devane
7695,e87d83721a84,spacy,438,DATE,December
7696,e87d83721a84,transformers,438,B-PER,Dev
7697,e87d83721a84,transformers,438,I-PER,##ane
7698,e87d83721a84,flair,438,PER,Devane
7699,e87d83721a84,spacy,439,ORG,Ethics
7700,e87d83721a84,spacy,439,DATE,November
7701,e87d83721a84,transformers,439,B-MISC,Ethics
7702,e87d83721a84,spacy,441,DATE,October
7703,e87d83721a84,spacy,441,DATE,November
7704,e87d83721a84,spacy,441,DATE,last month
7705,e87d83721a84,spacy,443,WORK_OF_ART,Online
7706,e87d83721a84,spacy,446,DATE,January
7707,e87d83721a84,spacy,447,DATE,the end of the year
7708,e87d83721a84,spacy,447,DATE,February
7709,e87d83721a84,transformers,451,B-PER,Heather
7710,e87d83721a84,flair,451,PER,Heather
7711,e87d83721a84,spacy,453,CARDINAL,one
7712,e87d83721a84,spacy,453,ORG,Capstone
7713,e87d83721a84,transformers,453,B-ORG,Cap
7714,e87d83721a84,transformers,453,I-ORG,##stone
7715,e87d83721a84,flair,453,MISC,Capstone
7716,e87d83721a84,spacy,460,CARDINAL,one
7717,e87d83721a84,spacy,461,DATE,my months
7718,e87d83721a84,spacy,462,ORDINAL,third
7719,e87d83721a84,spacy,462,NORP,Dutch
7720,e87d83721a84,transformers,462,B-MISC,Dutch
7721,e87d83721a84,flair,462,MISC,Dutch
7722,e87d83721a84,spacy,466,DATE,year 2023
7723,e87d83721a84,spacy,468,DATE,2023
7724,e87d83721a84,spacy,468,DATE,a fiscal year
7725,e87d83721a84,transformers,475,B-PER,Heather
7726,e87d83721a84,transformers,475,B-PER,Heather
7727,e87d83721a84,flair,475,PER,Heather
7728,e87d83721a84,flair,475,PER,Heather
7729,e87d83721a84,spacy,481,DATE,next month
7730,e87d83721a84,spacy,487,ORDINAL,first
7731,e87d83721a84,transformers,491,B-PER,Heather
7732,e87d83721a84,flair,491,PER,Heather
7733,e87d83721a84,spacy,492,ORDINAL,26th
7734,e87d83721a84,spacy,492,DATE,next month
7735,e87d83721a84,flair,497,MISC,Open
7736,e87d83721a84,spacy,500,CARDINAL,5.3
7737,e87d83721a84,spacy,500,DATE,annual
7738,e87d83721a84,spacy,502,EVENT,War
7739,e87d83721a84,spacy,502,TIME,30-minute
7740,e87d83721a84,spacy,505,DATE,12 months
7741,e87d83721a84,spacy,505,CARDINAL,10 5
7742,e87d83721a84,spacy,505,CARDINAL,15
7743,e87d83721a84,spacy,505,DATE,the last 12 months
7744,e87d83721a84,transformers,505,B-MISC,X
7745,e87d83721a84,spacy,509,PERSON,Converse
7746,e87d83721a84,flair,509,ORG,Converse
7747,e87d83721a84,spacy,519,DATE,the next two weeks
7748,e87d83721a84,spacy,519,DATE,the next few weeks
7749,e87d83721a84,spacy,520,DATE,two weeks
7750,e87d83721a84,spacy,524,PERSON,Evolution
7751,e87d83721a84,spacy,524,CARDINAL,5.3
7752,e87d83721a84,transformers,524,B-MISC,Evolution
7753,e87d83721a84,flair,524,MISC,Evolution
7754,e87d83721a84,transformers,527,B-PER,Heather
7755,e87d83721a84,flair,527,PER,Heather
7756,e87d83721a84,spacy,541,ORG,Benedictus
7757,e87d83721a84,transformers,541,B-PER,Benedict
7758,e87d83721a84,flair,541,MISC,Benedictus
7759,e87d83721a84,spacy,543,PERSON,Dave
7760,e87d83721a84,spacy,543,ORG,Benedictus
7761,e87d83721a84,transformers,543,B-PER,Dave
7762,e87d83721a84,transformers,543,B-PER,Benedict
7763,e87d83721a84,flair,543,PER,Dave
7764,e87d83721a84,flair,543,PER,Benedictus
7765,e87d83721a84,spacy,544,PERSON,Fiedler
7766,e87d83721a84,transformers,544,B-PER,Fi
7767,e87d83721a84,transformers,544,I-PER,##ed
7768,e87d83721a84,transformers,544,B-PER,##ler
7769,e87d83721a84,flair,544,PER,Fiedler
7770,e87d83721a84,transformers,546,B-PER,Poll
7771,e87d83721a84,transformers,546,I-PER,##ock
7772,e87d83721a84,flair,546,PER,Well
7773,e87d83721a84,flair,546,PER,Pollock
7774,e87d83721a84,spacy,547,PERSON,Morales
7775,e87d83721a84,transformers,547,B-PER,Morales
7776,e87d83721a84,flair,547,PER,Morales
7777,e87d83721a84,spacy,550,DATE,monthly
7778,e87d83721a84,spacy,550,DATE,monthly
7779,e87d83721a84,transformers,550,B-PER,Heather
7780,e87d83721a84,flair,550,PER,Heather
7781,e87d83721a84,spacy,552,DATE,today
7782,e87d83721a84,spacy,555,ORG,City Council
7783,e87d83721a84,spacy,555,DATE,November 1st
7784,e87d83721a84,transformers,555,B-ORG,City
7785,e87d83721a84,transformers,555,I-ORG,Council
7786,e87d83721a84,flair,555,ORG,City Council
7787,e87d83721a84,flair,555,PER,Julian
7788,e87d83721a84,spacy,559,CARDINAL,46
7789,e87d83721a84,spacy,561,NORP,Julian
7790,e87d83721a84,spacy,561,TIME,tonight
7791,e87d83721a84,spacy,561,DATE,November
7792,e87d83721a84,transformers,561,B-PER,Julian
7793,e87d83721a84,transformers,561,B-ORG,S
7794,e87d83721a84,transformers,561,I-ORG,##late
7795,e87d83721a84,flair,561,PER,Julian
7796,e87d83721a84,flair,561,MISC,Slate
7797,e87d83721a84,spacy,562,DATE,December
7798,e87d83721a84,spacy,566,NORP,Julian
7799,e87d83721a84,transformers,566,B-PER,Julian
7800,e87d83721a84,flair,566,PER,Julian
7801,e87d83721a84,spacy,568,PERCENT,100%
7802,e87d83721a84,spacy,568,DATE,early 2023
7803,e87d83721a84,spacy,569,PERSON,Neo
7804,e87d83721a84,transformers,569,B-MISC,Neo
7805,e87d83721a84,flair,569,MISC,Neo
7806,e87d83721a84,spacy,570,DATE,this month
7807,e87d83721a84,spacy,571,DATE,Month
7808,e87d83721a84,spacy,571,ORG,Commissioners
7809,e87d83721a84,spacy,571,PERSON,Neo
7810,e87d83721a84,transformers,571,B-MISC,Neo
7811,e87d83721a84,flair,571,MISC,Neo
7812,e87d83721a84,spacy,575,ORG,Innovation
7813,e87d83721a84,spacy,576,ORG,PSA
7814,e87d83721a84,transformers,576,B-ORG,PS
7815,e87d83721a84,transformers,576,I-MISC,##A
7816,e87d83721a84,flair,576,ORG,PSA
7817,e87d83721a84,spacy,577,ORG,PSA
7818,e87d83721a84,transformers,577,B-ORG,PS
7819,e87d83721a84,transformers,577,I-ORG,##A
7820,e87d83721a84,flair,577,ORG,PSA
7821,e87d83721a84,spacy,579,PERSON,Eric
7822,e87d83721a84,transformers,579,B-PER,Eric
