,session_id,ner_model,sentence_index,named_entity_type,entity
4922,6a52f7acc561,transformers,578,I-LOC,Recreation
4923,6a52f7acc561,spacy,579,PERSON,Perry
4924,6a52f7acc561,spacy,579,PERSON,Elena
4925,6a52f7acc561,transformers,579,B-PER,Perry
4926,6a52f7acc561,transformers,579,B-PER,Elena
4927,6a52f7acc561,spacy,580,PERSON,Cherrybelle
4928,6a52f7acc561,transformers,580,B-PER,Cherry
4929,6a52f7acc561,spacy,581,DATE,today
4930,6a52f7acc561,spacy,582,DATE,Several weeks
4931,6a52f7acc561,spacy,583,DATE,2022
4932,6a52f7acc561,spacy,583,CARDINAL,two 98
4933,6a52f7acc561,transformers,583,B-PER,Dash
4934,6a52f7acc561,spacy,586,ORG,Dunn
4935,6a52f7acc561,transformers,586,B-PER,Dunn
4936,6a52f7acc561,spacy,587,LOC,Maintenance
4937,6a52f7acc561,transformers,587,B-LOC,Park
4938,6a52f7acc561,spacy,589,LOC,Park
4939,6a52f7acc561,transformers,589,B-LOC,Park
4940,6a52f7acc561,transformers,589,I-LOC,and
4941,6a52f7acc561,transformers,589,I-ORG,Recreation
4942,6a52f7acc561,spacy,590,CARDINAL,one
4943,6a52f7acc561,spacy,593,ORG,Madam
4944,6a52f7acc561,transformers,593,B-PER,Mad
4945,6a52f7acc561,spacy,596,PERSON,Sherry shooter
4946,6a52f7acc561,transformers,596,B-MISC,Amendment
4947,6a52f7acc561,transformers,596,I-MISC,one
4948,6a52f7acc561,transformers,596,B-MISC,Amendment
4949,6a52f7acc561,transformers,596,I-MISC,one
4950,6a52f7acc561,transformers,596,B-PER,She
4951,6a52f7acc561,spacy,598,DATE,today
4952,6a52f7acc561,spacy,598,DATE,August 23rd
4953,6a52f7acc561,spacy,599,ORDINAL,9th
4954,6a52f7acc561,spacy,607,ORG,Caldwell
4955,6a52f7acc561,transformers,607,B-PER,Caldwell
4956,6a52f7acc561,spacy,609,PERSON,McDermott
4957,6a52f7acc561,spacy,609,PERSON,Perry
4958,6a52f7acc561,transformers,609,B-PER,M
4959,6a52f7acc561,transformers,609,I-ORG,##c
4960,6a52f7acc561,transformers,609,I-ORG,##D
4961,6a52f7acc561,transformers,609,I-ORG,##er
4962,6a52f7acc561,transformers,609,I-ORG,##mott
4963,6a52f7acc561,transformers,609,B-PER,Perry
4964,6a52f7acc561,spacy,610,FAC,Grove
4965,6a52f7acc561,transformers,610,B-ORG,Grove
4966,6a52f7acc561,spacy,611,PERSON,von Drake Bauer
4967,6a52f7acc561,transformers,611,B-PER,von
4968,6a52f7acc561,transformers,611,I-PER,Drake
4969,6a52f7acc561,transformers,611,I-PER,Bauer
4970,6a52f7acc561,spacy,613,PERSON,Balducci
4971,6a52f7acc561,transformers,613,B-PER,Ba
4972,6a52f7acc561,transformers,613,I-PER,##ld
4973,6a52f7acc561,transformers,613,B-PER,##ucci
4974,6a52f7acc561,spacy,614,CARDINAL,nine
4975,6a52f7acc561,spacy,615,PERSON,I0 Knows
4976,6a52f7acc561,transformers,615,B-ORG,I
4977,6a52f7acc561,spacy,616,DATE,2020
4978,6a52f7acc561,spacy,616,CARDINAL,298
4979,6a52f7acc561,spacy,616,CARDINAL,12
4980,6a52f7acc561,spacy,617,PERSON,Perry
4981,6a52f7acc561,transformers,617,B-LOC,En
4982,6a52f7acc561,transformers,617,I-LOC,##um
4983,6a52f7acc561,transformers,617,I-LOC,##c
4984,6a52f7acc561,transformers,617,I-LOC,##law
4985,6a52f7acc561,transformers,617,I-LOC,Park
4986,6a52f7acc561,transformers,617,I-LOC,and
4987,6a52f7acc561,transformers,617,I-LOC,Recreation
4988,6a52f7acc561,transformers,617,B-PER,Perry
4989,6a52f7acc561,spacy,620,DATE,today
4990,6a52f7acc561,spacy,620,DATE,several weeks
4991,6a52f7acc561,spacy,621,DATE,2020
4992,6a52f7acc561,spacy,621,CARDINAL,99
4993,6a52f7acc561,spacy,623,PRODUCT,Amendment 1
4994,6a52f7acc561,transformers,623,B-MISC,Amendment
4995,6a52f7acc561,transformers,623,I-MISC,1
4996,6a52f7acc561,spacy,625,PERSON,councilman nowakowski
4997,6a52f7acc561,transformers,625,B-PER,now
4998,6a52f7acc561,transformers,625,B-PER,##ak
4999,6a52f7acc561,transformers,625,B-PER,##owski
5000,6a52f7acc561,spacy,626,DATE,today
5001,6a52f7acc561,transformers,626,B-MISC,Amendment
5002,6a52f7acc561,transformers,626,B-MISC,Hearing
5003,6a52f7acc561,spacy,630,PERSON,Nay Mehmet
5004,6a52f7acc561,transformers,630,B-PER,Na
5005,6a52f7acc561,transformers,630,B-PER,##y
5006,6a52f7acc561,transformers,630,I-PER,Me
5007,6a52f7acc561,transformers,630,I-PER,##hm
5008,6a52f7acc561,transformers,630,I-PER,##et
5009,6a52f7acc561,spacy,631,CARDINAL,One
5010,6a52f7acc561,spacy,632,DATE,today
5011,6a52f7acc561,spacy,632,ORG,the Enumclaw Council
5012,6a52f7acc561,transformers,632,B-ORG,En
5013,6a52f7acc561,transformers,632,I-ORG,##um
5014,6a52f7acc561,transformers,632,I-ORG,##c
5015,6a52f7acc561,transformers,632,I-ORG,##law
5016,6a52f7acc561,transformers,632,I-ORG,Council
5017,6a52f7acc561,spacy,636,PERSON,Councilmember
5018,6a52f7acc561,spacy,638,ORG,Caldwell
5019,6a52f7acc561,transformers,638,B-PER,Caldwell
5020,6a52f7acc561,spacy,639,PERSON,McDermott
5021,6a52f7acc561,spacy,639,PERSON,Perry
5022,6a52f7acc561,transformers,639,B-ORG,M
5023,6a52f7acc561,transformers,639,I-ORG,##c
5024,6a52f7acc561,transformers,639,I-ORG,##D
5025,6a52f7acc561,transformers,639,I-ORG,##er
5026,6a52f7acc561,transformers,639,I-ORG,##mott
5027,6a52f7acc561,transformers,639,I-ORG,High
5028,6a52f7acc561,transformers,639,B-PER,Perry
5029,6a52f7acc561,spacy,640,NORP,Grove
5030,6a52f7acc561,transformers,640,B-ORG,Grove
5031,6a52f7acc561,transformers,640,I-ORG,High
5032,6a52f7acc561,spacy,641,ORG,Bauer
5033,6a52f7acc561,transformers,641,B-PER,Bauer
5034,6a52f7acc561,spacy,642,CARDINAL,nine
5035,6a52f7acc561,spacy,643,DATE,2022 0 to 99
5036,6a52f7acc561,spacy,643,CARDINAL,13
5037,6a52f7acc561,spacy,643,LOC,the Shoreline Park
5038,6a52f7acc561,transformers,643,B-LOC,Shore
5039,6a52f7acc561,transformers,643,I-LOC,##line
5040,6a52f7acc561,transformers,643,I-LOC,Park
5041,6a52f7acc561,transformers,643,I-LOC,and
5042,6a52f7acc561,transformers,643,I-LOC,Recreation
5043,6a52f7acc561,spacy,645,CARDINAL,12
5044,6a52f7acc561,transformers,646,B-PER,da
5045,6a52f7acc561,spacy,648,PERSON,Gera Balducci
5046,6a52f7acc561,transformers,648,B-PER,G
5047,6a52f7acc561,transformers,648,B-PER,##era
5048,6a52f7acc561,transformers,648,I-PER,Ba
5049,6a52f7acc561,transformers,648,I-PER,##ld
5050,6a52f7acc561,transformers,648,I-PER,##ucci
5051,6a52f7acc561,spacy,650,CARDINAL,two
5052,6a52f7acc561,spacy,650,CARDINAL,one
5053,6a52f7acc561,spacy,653,DATE,today
5054,6a52f7acc561,spacy,655,ORG,Arts
5055,6a52f7acc561,spacy,655,ORG,Indulgence
5056,6a52f7acc561,spacy,656,LOC,the North End
5057,6a52f7acc561,spacy,656,GPE,Shoreline
5058,6a52f7acc561,spacy,656,LOC,Lake Forest Park
5059,6a52f7acc561,spacy,656,CARDINAL,one
5060,6a52f7acc561,transformers,656,B-LOC,North
5061,6a52f7acc561,transformers,656,I-LOC,End
5062,6a52f7acc561,transformers,656,B-LOC,Shore
5063,6a52f7acc561,transformers,656,I-LOC,##line
5064,6a52f7acc561,transformers,656,B-LOC,Lake
5065,6a52f7acc561,transformers,656,I-LOC,Forest
5066,6a52f7acc561,transformers,656,I-LOC,Park
5067,6a52f7acc561,spacy,657,LOC,Lake Forest Park
5068,6a52f7acc561,spacy,657,GPE,Shoreline
5069,6a52f7acc561,spacy,657,LOC,District
5070,6a52f7acc561,transformers,657,B-LOC,Lake
5071,6a52f7acc561,transformers,657,I-LOC,Forest
5072,6a52f7acc561,transformers,657,I-LOC,Park
5073,6a52f7acc561,transformers,657,B-LOC,Shore
5074,6a52f7acc561,transformers,657,I-LOC,##line
5075,6a52f7acc561,transformers,657,B-ORG,Park
5076,6a52f7acc561,transformers,657,I-ORG,and
5077,6a52f7acc561,transformers,657,I-ORG,Recreation
5078,6a52f7acc561,transformers,658,B-ORG,St
5079,6a52f7acc561,transformers,658,I-ORG,##ric
5080,6a52f7acc561,spacy,659,GPE,Shoreline
5081,6a52f7acc561,spacy,659,FAC,Lake Forest Park
5082,6a52f7acc561,transformers,659,B-LOC,Shore
5083,6a52f7acc561,transformers,659,I-LOC,##line
5084,6a52f7acc561,transformers,659,B-LOC,Lake
5085,6a52f7acc561,transformers,659,I-LOC,Forest
5086,6a52f7acc561,transformers,659,I-LOC,Park
5087,6a52f7acc561,spacy,661,DATE,a year
5088,6a52f7acc561,spacy,661,CARDINAL,two
5089,6a52f7acc561,spacy,665,DATE,1992
5090,6a52f7acc561,spacy,667,PERSON,Balducci
5091,6a52f7acc561,transformers,667,B-PER,Ba
5092,6a52f7acc561,transformers,667,I-PER,##ld
5093,6a52f7acc561,transformers,667,I-PER,##ucci
5094,6a52f7acc561,spacy,670,CARDINAL,14
5095,6a52f7acc561,spacy,670,LOC,the Issaquah Park
5096,6a52f7acc561,transformers,670,B-LOC,Is
5097,6a52f7acc561,transformers,670,I-LOC,##sa
5098,6a52f7acc561,transformers,670,I-LOC,##qua
5099,6a52f7acc561,transformers,670,I-LOC,##h
5100,6a52f7acc561,transformers,670,I-LOC,Park
5101,6a52f7acc561,transformers,670,I-LOC,and
5102,6a52f7acc561,transformers,670,I-LOC,Recreation
5103,6a52f7acc561,spacy,671,PERSON,Perry
5104,6a52f7acc561,transformers,671,B-PER,Perry
5105,6a52f7acc561,spacy,673,PERSON,Chair Balducci
5106,6a52f7acc561,transformers,673,B-PER,Ba
5107,6a52f7acc561,transformers,673,I-PER,##ld
5108,6a52f7acc561,transformers,673,I-PER,##ucci
5109,6a52f7acc561,spacy,674,DATE,today
5110,6a52f7acc561,spacy,674,DATE,several weeks
5111,6a52f7acc561,spacy,675,DATE,2022
5112,6a52f7acc561,spacy,676,CARDINAL,2
5113,6a52f7acc561,spacy,677,CARDINAL,303
5114,6a52f7acc561,spacy,678,ORG,Alright
5115,6a52f7acc561,spacy,679,CARDINAL,one
5116,6a52f7acc561,spacy,679,DATE,today
5117,6a52f7acc561,spacy,684,LANGUAGE,Russian
5118,6a52f7acc561,transformers,684,B-MISC,Russian
5119,6a52f7acc561,spacy,687,CARDINAL,3
5120,6a52f7acc561,spacy,687,DATE,recent year
5121,6a52f7acc561,transformers,687,I-MISC,District
5122,6a52f7acc561,transformers,687,I-MISC,3
5123,6a52f7acc561,spacy,692,PERSON,Councilmember Dombrowski
5124,6a52f7acc561,transformers,692,B-PER,Dom
5125,6a52f7acc561,transformers,692,I-PER,##bro
5126,6a52f7acc561,transformers,692,I-PER,##wski
5127,6a52f7acc561,spacy,694,ORG,Caldwell
5128,6a52f7acc561,spacy,694,PERSON,McDermott
5129,6a52f7acc561,spacy,694,PERSON,Perry
5130,6a52f7acc561,spacy,694,FAC,Grove
5131,6a52f7acc561,transformers,694,B-PER,Caldwell
5132,6a52f7acc561,transformers,694,B-PER,M
5133,6a52f7acc561,transformers,694,B-PER,##c
5134,6a52f7acc561,transformers,694,I-PER,##D
5135,6a52f7acc561,transformers,694,I-PER,##er
5136,6a52f7acc561,transformers,694,B-PER,Perry
5137,6a52f7acc561,transformers,694,B-ORG,Grove
5138,6a52f7acc561,spacy,695,ORG,Councilmember von Drake Bauer
5139,6a52f7acc561,transformers,695,B-PER,von
5140,6a52f7acc561,transformers,695,I-PER,Drake
5141,6a52f7acc561,transformers,695,I-PER,Bauer
5142,6a52f7acc561,spacy,696,GPE,Brazil
5143,6a52f7acc561,spacy,696,PERSON,Garibaldi GI
5144,6a52f7acc561,spacy,696,CARDINAL,nine
5145,6a52f7acc561,transformers,696,B-LOC,Brazil
5146,6a52f7acc561,transformers,696,B-PER,G
5147,6a52f7acc561,transformers,696,I-PER,##ari
5148,6a52f7acc561,transformers,696,I-PER,##bal
5149,6a52f7acc561,transformers,696,I-PER,##di
5150,6a52f7acc561,transformers,696,I-PER,G
5151,6a52f7acc561,transformers,696,I-PER,##I
5152,6a52f7acc561,spacy,697,DATE,2020 2030
5153,6a52f7acc561,spacy,697,CARDINAL,3
5154,6a52f7acc561,spacy,698,CARDINAL,five
5155,6a52f7acc561,spacy,700,PRODUCT,Indulgence
5156,6a52f7acc561,spacy,701,PERSON,Tom
5157,6a52f7acc561,transformers,701,B-PER,Tom
5158,6a52f7acc561,transformers,702,B-PER,Go
5159,6a52f7acc561,spacy,703,PERSON,Sherry
5160,6a52f7acc561,spacy,704,CARDINAL,20
5161,6a52f7acc561,spacy,705,CARDINAL,311
5162,6a52f7acc561,transformers,705,B-ORG,Coalition
5163,6a52f7acc561,transformers,705,B-PER,Allah
5164,6a52f7acc561,spacy,708,PERSON,Melissa Bailey
5165,6a52f7acc561,transformers,708,B-PER,Melissa
5166,6a52f7acc561,transformers,708,I-PER,Bailey
5167,6a52f7acc561,spacy,709,ORG,Amendments
5168,6a52f7acc561,transformers,709,B-MISC,Amendment
5169,6a52f7acc561,spacy,711,TIME,afternoon
5170,6a52f7acc561,spacy,711,PERSON,Billy
5171,6a52f7acc561,transformers,711,B-PER,Billy
5172,6a52f7acc561,spacy,712,CARDINAL,two
5173,6a52f7acc561,spacy,712,CARDINAL,26
5174,6a52f7acc561,spacy,713,DATE,last week
5175,6a52f7acc561,spacy,713,ORG,CLA
5176,6a52f7acc561,transformers,713,B-ORG,C
5177,6a52f7acc561,transformers,713,I-ORG,##LA
5178,6a52f7acc561,spacy,714,GPE,County
5179,6a52f7acc561,spacy,714,ORG,Contracting
5180,6a52f7acc561,transformers,714,B-MISC,Charter
5181,6a52f7acc561,spacy,715,ORG,CLA
5182,6a52f7acc561,spacy,715,DATE,39
5183,6a52f7acc561,transformers,715,B-ORG,C
5184,6a52f7acc561,transformers,715,I-ORG,##LA
5185,6a52f7acc561,spacy,717,ORG,the Coalition co-chairs
5186,6a52f7acc561,transformers,717,B-ORG,Coalition
5187,6a52f7acc561,spacy,718,CARDINAL,2
5188,6a52f7acc561,spacy,718,CARDINAL,87
5189,6a52f7acc561,spacy,718,CARDINAL,350
5190,6a52f7acc561,spacy,722,PERSON,Madam
5191,6a52f7acc561,spacy,726,PERSON,Ashley
5192,6a52f7acc561,spacy,726,GPE,King County
5193,6a52f7acc561,transformers,726,B-PER,Ashley
5194,6a52f7acc561,transformers,726,B-ORG,King
5195,6a52f7acc561,transformers,726,I-ORG,County
5196,6a52f7acc561,spacy,728,GPE,county
5197,6a52f7acc561,spacy,728,DATE,years
5198,6a52f7acc561,transformers,728,B-PER,He
5199,6a52f7acc561,spacy,730,ORDINAL,first
5200,6a52f7acc561,spacy,735,PERSON,Melissa
5201,6a52f7acc561,spacy,735,ORG,Amendments
5202,6a52f7acc561,transformers,735,B-PER,Melissa
5203,6a52f7acc561,transformers,735,B-MISC,Amendment
5204,6a52f7acc561,spacy,736,CARDINAL,26
5205,6a52f7acc561,spacy,739,CARDINAL,87
5206,6a52f7acc561,spacy,743,CARDINAL,one
5207,6a52f7acc561,spacy,746,ORDINAL,first
5208,6a52f7acc561,spacy,746,CARDINAL,26
5209,6a52f7acc561,spacy,746,DATE,26
5210,6a52f7acc561,spacy,746,CARDINAL,2
5211,6a52f7acc561,spacy,747,CARDINAL,87
5212,6a52f7acc561,transformers,749,B-MISC,Amendment
5213,6a52f7acc561,transformers,749,B-MISC,Amendment
5214,6a52f7acc561,spacy,751,LOC,the King County Charter
5215,6a52f7acc561,transformers,751,B-MISC,King
5216,6a52f7acc561,transformers,751,I-MISC,County
5217,6a52f7acc561,transformers,751,I-MISC,Charter
5218,6a52f7acc561,spacy,753,CARDINAL,2
5219,6a52f7acc561,spacy,755,GPE,King County
5220,6a52f7acc561,transformers,755,B-LOC,King
5221,6a52f7acc561,transformers,755,I-LOC,County
5222,6a52f7acc561,spacy,757,PERSON,Technical
5223,6a52f7acc561,transformers,760,B-MISC,title
5224,6a52f7acc561,transformers,760,B-MISC,Amendment
5225,6a52f7acc561,spacy,765,ORG,the King County Council
5226,6a52f7acc561,transformers,765,B-ORG,King
5227,6a52f7acc561,transformers,765,I-ORG,County
5228,6a52f7acc561,transformers,765,I-ORG,Council
5229,6a52f7acc561,spacy,769,PERSON,Councilmember Dombrowski
5230,6a52f7acc561,transformers,769,B-PER,Dom
5231,6a52f7acc561,transformers,769,I-PER,##bro
5232,6a52f7acc561,transformers,769,I-PER,##wski
5233,6a52f7acc561,spacy,770,GPE,Echo
5234,6a52f7acc561,transformers,770,B-PER,Echo
5235,6a52f7acc561,spacy,771,ORG,Balducci
5236,6a52f7acc561,spacy,771,ORG,Labor Relations
5237,6a52f7acc561,spacy,771,ORG,Representatives
5238,6a52f7acc561,transformers,771,B-PER,Ba
5239,6a52f7acc561,transformers,771,I-PER,##ld
5240,6a52f7acc561,transformers,771,I-PER,##ucci
5241,6a52f7acc561,transformers,771,B-ORG,Labor
5242,6a52f7acc561,transformers,771,I-ORG,Relations
5243,6a52f7acc561,spacy,773,PRODUCT,Frontline
5244,6a52f7acc561,transformers,773,B-ORG,Front
5245,6a52f7acc561,transformers,773,I-ORG,##line
5246,6a52f7acc561,transformers,775,B-ORG,Council
5247,6a52f7acc561,spacy,776,ORG,Labor Relations
5248,6a52f7acc561,transformers,776,B-ORG,Labor
5249,6a52f7acc561,transformers,776,I-ORG,Relations
5250,6a52f7acc561,spacy,778,DATE,the next two years
5251,6a52f7acc561,spacy,783,PERSON,McDermott
5252,6a52f7acc561,spacy,783,PERSON,Perry
5253,6a52f7acc561,transformers,783,B-PER,Wells
5254,6a52f7acc561,transformers,783,B-PER,M
5255,6a52f7acc561,transformers,783,B-PER,##c
5256,6a52f7acc561,transformers,783,I-PER,##D
5257,6a52f7acc561,transformers,783,I-PER,##er
5258,6a52f7acc561,transformers,783,B-PER,Perry
5259,6a52f7acc561,spacy,784,NORP,Grove
5260,6a52f7acc561,transformers,784,B-ORG,Grove
5261,6a52f7acc561,transformers,784,I-ORG,High
5262,6a52f7acc561,spacy,785,ORG,EG
5263,6a52f7acc561,transformers,785,B-MISC,E
5264,6a52f7acc561,spacy,786,DATE,2020
5265,6a52f7acc561,spacy,786,CARDINAL,2
5266,6a52f7acc561,spacy,786,CARDINAL,311
5267,6a52f7acc561,spacy,787,CARDINAL,one
5268,6a52f7acc561,spacy,788,ORG,Council Members
5269,6a52f7acc561,spacy,794,GPE,King County
5270,6a52f7acc561,transformers,794,B-LOC,King
5271,6a52f7acc561,transformers,794,I-LOC,County
5272,6a52f7acc561,spacy,796,FAC,Metro
5273,6a52f7acc561,transformers,796,B-ORG,Metro
5274,6a52f7acc561,spacy,799,PERSON,Ashley
5275,6a52f7acc561,transformers,799,B-PER,Ashley
5276,6a52f7acc561,spacy,800,FAC,Metro
5277,6a52f7acc561,transformers,800,B-ORG,Metro
5278,6a52f7acc561,spacy,802,FAC,Metro
5279,6a52f7acc561,transformers,802,B-ORG,Metro
5280,6a52f7acc561,spacy,808,PERSON,Colwell
5281,6a52f7acc561,transformers,808,B-PER,Col
5282,6a52f7acc561,transformers,808,I-PER,##well
5283,6a52f7acc561,spacy,809,PERSON,Councilmember McDermott
5284,6a52f7acc561,transformers,809,B-PER,M
5285,6a52f7acc561,transformers,809,B-PER,##c
5286,6a52f7acc561,transformers,809,I-PER,##D
5287,6a52f7acc561,transformers,809,I-PER,##er
5288,6a52f7acc561,transformers,809,I-PER,##mott
5289,6a52f7acc561,spacy,810,PERSON,Perry
5290,6a52f7acc561,transformers,810,B-ORG,Cats
5291,6a52f7acc561,transformers,810,B-PER,Perry
5292,6a52f7acc561,spacy,811,FAC,Grove
5293,6a52f7acc561,transformers,811,B-ORG,Grove
5294,6a52f7acc561,transformers,812,B-PER,Bond
5295,6a52f7acc561,spacy,813,CARDINAL,nine
5296,6a52f7acc561,spacy,814,PERSON,I0 Knows
5297,6a52f7acc561,transformers,814,B-ORG,I
5298,6a52f7acc561,spacy,815,DATE,2022 0312
5299,6a52f7acc561,spacy,816,ORDINAL,first
5300,6a52f7acc561,spacy,817,PERSON,McDermott
5301,6a52f7acc561,transformers,817,B-PER,M
5302,6a52f7acc561,transformers,817,B-PER,##c
5303,6a52f7acc561,transformers,817,I-PER,##D
5304,6a52f7acc561,transformers,817,I-PER,##er
5305,6a52f7acc561,transformers,817,B-PER,##mott
5306,6a52f7acc561,spacy,818,PERSON,Teen
5307,6a52f7acc561,spacy,820,PERSON,Madam
5308,6a52f7acc561,transformers,820,B-ORG,Mad
5309,6a52f7acc561,spacy,821,ORG,the Harborview Medical Center
5310,6a52f7acc561,transformers,821,B-LOC,Harbor
5311,6a52f7acc561,transformers,821,I-LOC,##view
5312,6a52f7acc561,transformers,821,I-LOC,Medical
5313,6a52f7acc561,transformers,821,I-LOC,Center
5314,6a52f7acc561,transformers,821,B-LOC,Harbor
5315,6a52f7acc561,transformers,821,I-LOC,##view
5316,6a52f7acc561,transformers,821,B-LOC,Mission
5317,6a52f7acc561,spacy,823,GPE,the County's
5318,6a52f7acc561,spacy,823,LOC,Hospital Harborview
5319,6a52f7acc561,spacy,823,ORG,YouTube
5320,6a52f7acc561,transformers,823,B-LOC,Hospital
5321,6a52f7acc561,transformers,823,I-LOC,Harbor
5322,6a52f7acc561,transformers,823,I-LOC,##view
5323,6a52f7acc561,transformers,823,B-ORG,YouTube
5324,6a52f7acc561,transformers,824,B-LOC,Harbor
5325,6a52f7acc561,transformers,824,I-LOC,##view
5326,6a52f7acc561,spacy,825,GPE,Moyes
5327,6a52f7acc561,transformers,825,B-PER,Mo
5328,6a52f7acc561,transformers,825,B-PER,##yes
5329,6a52f7acc561,spacy,828,PERSON,Jeff
5330,6a52f7acc561,spacy,828,ORG,Central
5331,6a52f7acc561,transformers,828,B-PER,Jeff
5332,6a52f7acc561,transformers,828,B-ORG,Central
5333,6a52f7acc561,spacy,829,PERSON,Kath
5334,6a52f7acc561,transformers,829,B-PER,Kat
5335,6a52f7acc561,spacy,830,PERSON,Maribel DG
5336,6a52f7acc561,spacy,830,PERSON,Jeff
5337,6a52f7acc561,spacy,830,ORG,the King County Council
5338,6a52f7acc561,spacy,830,CARDINAL,5
5339,6a52f7acc561,spacy,830,CARDINAL,89
5340,6a52f7acc561,transformers,830,B-ORG,Mari
5341,6a52f7acc561,transformers,830,I-ORG,##bel
5342,6a52f7acc561,transformers,830,I-ORG,D
5343,6a52f7acc561,transformers,830,I-ORG,##G
5344,6a52f7acc561,transformers,830,B-PER,Jeff
5345,6a52f7acc561,transformers,830,B-ORG,King
5346,6a52f7acc561,transformers,830,I-ORG,County
5347,6a52f7acc561,transformers,830,I-ORG,Council
5348,6a52f7acc561,spacy,831,PERSON,intro
5349,6a52f7acc561,spacy,833,LAW,Chain 20
5350,6a52f7acc561,spacy,833,CARDINAL,20
5351,6a52f7acc561,spacy,834,CARDINAL,20 336
5352,6a52f7acc561,transformers,834,B-ORG,Harbor
5353,6a52f7acc561,transformers,834,I-ORG,##view
5354,6a52f7acc561,spacy,835,PERSON,Kelly Ross
5355,6a52f7acc561,spacy,835,ORG,Kelly Roos Pharmacy Group
5356,6a52f7acc561,transformers,835,B-ORG,Pharmacy
5357,6a52f7acc561,transformers,835,B-PER,Kelly
5358,6a52f7acc561,transformers,835,I-PER,Ross
5359,6a52f7acc561,transformers,835,B-ORG,Pharmacy
5360,6a52f7acc561,transformers,835,B-ORG,Kelly
5361,6a52f7acc561,transformers,835,I-ORG,R
5362,6a52f7acc561,transformers,835,I-ORG,##oos
5363,6a52f7acc561,transformers,835,I-ORG,Pharmacy
5364,6a52f7acc561,transformers,835,I-ORG,Group
5365,6a52f7acc561,transformers,835,B-MISC,HIV
5366,6a52f7acc561,spacy,836,FAC,Bailey Boucher
5367,6a52f7acc561,spacy,836,ORG,Supportive Housing
5368,6a52f7acc561,transformers,836,B-PER,Bailey
5369,6a52f7acc561,transformers,836,I-PER,Bo
5370,6a52f7acc561,transformers,836,B-ORG,Support
5371,6a52f7acc561,transformers,836,I-ORG,##ive
5372,6a52f7acc561,transformers,836,I-ORG,Housing
5373,6a52f7acc561,spacy,837,ORG,Medicaid Program
5374,6a52f7acc561,transformers,837,B-MISC,Me
5375,6a52f7acc561,transformers,837,I-MISC,##dic
5376,6a52f7acc561,transformers,837,I-MISC,##aid
5377,6a52f7acc561,transformers,837,I-MISC,Program
5378,6a52f7acc561,spacy,838,PERSON,Kelly
5379,6a52f7acc561,spacy,838,PERSON,Ross
5380,6a52f7acc561,transformers,838,B-PER,Kelly
5381,6a52f7acc561,transformers,838,B-PER,Ross
5382,6a52f7acc561,spacy,839,ORG,Kelly Roos
5383,6a52f7acc561,spacy,839,ORG,Harborview Medical Center
5384,6a52f7acc561,spacy,839,ORG,Harborview
5385,6a52f7acc561,spacy,839,PERSON,Kelly Ross
5386,6a52f7acc561,spacy,839,PERSON,Kelly Ross
5387,6a52f7acc561,spacy,839,PERSON,Kelly Ross
5388,6a52f7acc561,transformers,839,B-ORG,Kelly
5389,6a52f7acc561,transformers,839,I-ORG,R
5390,6a52f7acc561,transformers,839,I-ORG,##oos
5391,6a52f7acc561,transformers,839,B-LOC,Harbor
5392,6a52f7acc561,transformers,839,I-LOC,##view
5393,6a52f7acc561,transformers,839,I-LOC,Medical
5394,6a52f7acc561,transformers,839,I-LOC,Center
5395,6a52f7acc561,transformers,839,B-LOC,Harbor
5396,6a52f7acc561,transformers,839,I-LOC,##view
5397,6a52f7acc561,transformers,839,B-ORG,Kelly
5398,6a52f7acc561,transformers,839,I-LOC,Ross
5399,6a52f7acc561,transformers,839,B-LOC,Pharmacy
5400,6a52f7acc561,transformers,839,B-ORG,Kelly
5401,6a52f7acc561,transformers,839,I-PER,Ross
5402,6a52f7acc561,transformers,839,B-ORG,Kelly
5403,6a52f7acc561,transformers,839,I-LOC,Ross
5404,6a52f7acc561,spacy,840,CARDINAL,two
5405,6a52f7acc561,spacy,840,ORG,Medicaid
5406,6a52f7acc561,transformers,840,B-MISC,Me
5407,6a52f7acc561,transformers,840,B-MISC,##dic
5408,6a52f7acc561,transformers,840,I-MISC,##aid
5409,6a52f7acc561,spacy,841,ORG,Express
5410,6a52f7acc561,transformers,841,B-LOC,Harbor
5411,6a52f7acc561,transformers,841,I-LOC,##view
5412,6a52f7acc561,transformers,841,B-LOC,The
5413,6a52f7acc561,transformers,841,I-ORG,District
5414,6a52f7acc561,spacy,842,PERSON,McDermott
5415,6a52f7acc561,transformers,842,B-PER,M
5416,6a52f7acc561,transformers,842,B-PER,##c
5417,6a52f7acc561,transformers,842,I-PER,##D
5418,6a52f7acc561,transformers,842,I-PER,##er
5419,6a52f7acc561,transformers,842,I-PER,##mott
5420,6a52f7acc561,spacy,843,GPE,the King County
5421,6a52f7acc561,transformers,843,B-MISC,King
5422,6a52f7acc561,transformers,843,I-MISC,County
5423,6a52f7acc561,spacy,844,GPE,Space
5424,6a52f7acc561,spacy,844,ORG,Harbor View
5425,6a52f7acc561,transformers,844,B-ORG,Space
5426,6a52f7acc561,transformers,844,B-LOC,Harbor
5427,6a52f7acc561,transformers,844,I-LOC,View
5428,6a52f7acc561,spacy,845,DATE,April 30th of 2023
5429,6a52f7acc561,spacy,847,ORDINAL,Third
5430,6a52f7acc561,spacy,847,PERSON,Wendy
